Browser,Owner,Certificate Issuer Organization,Certificate Issuer Organizational Unit,Common Name or Certificate Name,SHA-1 Fingerprint,Valid From [GMT],Valid To [GMT],Signing Key Parameters,Signature Algorithm,Trust Bits,EV Policy OID(s),Approval Bug,NSS Release When First Included,Firefox Release When First Included,URL to Test Website or Example Cert,Mozilla Applied Constraints,Company Website,Certificate Policy (CP),Certification Practice Statement (CPS),Standard Audit,BR Audit,EV Audit,Auditor,Standard Audit Type,Standard Audit Statement Dt,Comments,Country
Internet Explorer,Autoridad de Certificacion Firmaprofesional,,,Autoridad de Certificacion Firmaprofesional CIF A62634068,A9628F4B98A91B4835BAD2C1463286BB66646A8C,,2013 Oct 24,2048,RSA,,,,,,,,,,,,,,,,,,Spain
Internet Explorer,Autoridad de Certificacion Firmaprofesional,,,CAROOT Firmaprofesional,AEC5FB3FC8E1BFC4E54F03075A9AE800B7F7B6FA,,2030 Dec 31,4096,RSA,,,,,,,,,,,,,,,,,,Spain
Internet Explorer,Buypass,,,Buypass Class 2 CA 1,A0A1AB90C9FC847B3B1261E8977D5FD32261D3CC,,2016 Oct 13,2048,RSA,,,,,,,,,,,,,,,,,,Norway
Internet Explorer,Buypass,,,Buypass Class 3 CA 1,61573A11DF0ED87ED5926522EAD056D744B32371,,2015 May 9,2048,RSA,,,,,,,,,,,,,,,,,,Norway
Internet Explorer,Buypass,,,Buypass Class 3 Root CA,DAFAF7FA6684EC068F1450BDC7C281A5BCA96457,,2040 Oct 26,4096,RSA,,,,,,,,,,,,,,,,,,Norway
Internet Explorer,Buypass,,,Buypass Class 2 Root CA,490A7574DE870A47FE58EEF6C76BEBC60B124099,,2040 Oct 26,4096,RSA,,,,,,,,,,,,,,,,,,Norway
Internet Explorer,CA Disig a.s.,,,CA Disig,2AC8D58B57CEBF2F49AFF2FC768F511462907A41,,2016 Mar 21,2048,RSA,,,,,,,,,,,,,,,,,,Slovak Republic
Internet Explorer,CA Disig a.s.,,,CA Disig Root R2,B561EBEAA4DEE4254B691A98A55747C234C7D971,,2042 Jul 19,4096,RSA,,,,,,,,,,,,,,,,,,Slovak Republic
Internet Explorer,CA Disig a.s.,,,CA Disig Root R1,8E1C74F8A620B9E58AF461FAEC2B4756511A52C6,,2042 Jul 19,4096,RSA,,,,,,,,,,,,,,,,,,Slovak Republic
Internet Explorer,Camerfirma,,,Chambersign Public Notary Root,EE29D6EA98E632C6E527E0906F0280688BDF44DC,,2037 Sep 30,2048,RSA,,,,,,,,,,,,,,,,,,Spain
Internet Explorer,Camerfirma,,,Chambersign Global Root,339B6B1450249B557A01877284D9E02FC3D2D8E9,,2037 Sep 30,2048,RSA,,,,,,,,,,,,,,,,,,Spain
Internet Explorer,Camerfirma,,,Chambersign Chambers of Commerce Root,6E3A55A4190C195C93843CC0DB722E313061F0B1,,2037 Sep 30,2048,RSA,,,,,,,,,,,,,,,,,,Spain
Internet Explorer,Camerfirma,,,Chambers of Commerce Root - 2008,786A74AC76AB147F9C6A3050BA9EA87EFE9ACE3C,,2038 Jul 31,4096,RSA,,,,,,,,,,,,,,,,,,Spain
Internet Explorer,Camerfirma,,,Global Chambersign Root - 2008,4ABDEEEC950D359C89AEC752A12C5B29F6D6AA0C,,2038 Jul 31,4096,RSA,,,,,,,,,,,,,,,,,,Spain
Internet Explorer,CertEurope France,,,CertEurope,FA0882595F9CA6A11ECCBEAF65C764C0CCC311D0,,2037 Mar 27,4096,RSA,,,,,,,,,,,,,,,,,,France
Internet Explorer,Certic mara S.A.,,,Certicámara S.A.,8B1A1106B8E26B232980FD652E6181376441FD11,,2011 May 23,2048,RSA,,,,,,,,,,,,,,,,,,Colombia
Internet Explorer,Certic mara S.A.,,,CERTICAMARA S.A.,4F555CE20DCD3364E0DC7C41EFDD40F50356C122,,2015 Feb 23,2048,RSA,,,,,,,,,,,,,,,,,,Colombia
Internet Explorer,Certic mara S.A.,,,AC Raíz Certicámara S.A.,CBA1C5F8B0E35EB8B94512D3F934A2E90610D336,,2030 Apr 2,4096,RSA,,,,,,,,,,,,,,,,,,Colombia
Internet Explorer,Certigna,,,Certigna,B12E13634586A46F1AB2606837582DC4ACFD9497,,2027 Jun 29,2048,RSA,,,,,,,,,,,,,,,,,,France
Internet Explorer,Certinomis,,,Certinomis,2E14DAEC28F0FA1E8E389A4EABEB26C00AD383C3,,2028 Sep 17,4096,RSA,,,,,,,,,,,,,,,,,,France
Internet Explorer,Certinomis,,,Certinomis - Root CA,9D70BB01A5A4A018112EF71C01B932C534E788A8,,2033 Oct 21,4096,RSA,,,,,,,,,,,,,,,,,,France
Internet Explorer,Certipost s.a./n.v.,,,Certipost E-Trust Primary TOP Root CA,0560A2C738FF98D1172A94FE45FB8A47D665371E,,2025 Jul 26,2048,RSA,,,,,,,,,,,,,,,,,,Belgium
Internet Explorer,Certipost s.a./n.v.,,,Certipost E-Trust Primary Qualified CA,742CDF1594049CBF17A2046CC639BB3888E02E33,,2020 Jul 26,2048,RSA,,,,,,,,,,,,,,,,,,Belgium
Internet Explorer,Certipost s.a./n.v.,,,Certipost E-Trust Primary Normalised CA,A59C9B10EC7357515ABB660C4D94F73B9E6E9272,,2020 Jul 26,2048,RSA,,,,,,,,,,,,,,,,,,Belgium
Internet Explorer,CertiSign,,,Certisign Autoridade Certificadora AC1S,0048F8D37B153F6EA2798C323EF4F318A5624A9E,,2018 Jun 26,1024,RSA,,,,,,,,,,,,,,,,,,Brazil
Internet Explorer,CertiSign,,,Certisign Autoridade Certificadora AC2,4EFCED9C6BDD0C985CA3C7D253063C5BE6FC620C,,2018 Jun 26,1024,RSA,,,,,,,,,,,,,,,,,,Brazil
Internet Explorer,CertiSign,,,Certisign Autoridade Certificadora AC3S,CFF810FB2C4FFC0156BFE1E1FABCB418C68D31C5,,2018 Jul 9,1024,RSA,,,,,,,,,,,,,,,,,,Brazil
Internet Explorer,CertiSign,,,Certisign Autoridade Certificadora AC4,54F9C163759F19045121A319F64C2D0555B7E073,,2018 Jun 26,1024,RSA,,,,,,,,,,,,,,,,,,Brazil
Internet Explorer,certSIGN,,,certSIGN Root CA,FAB7EE36972662FB2DB02AF6BF03FDE87C4B2F9B,,2031 Jul 4,2048,RSA,,,,,,,,,,,,,,,,,,Romania
Internet Explorer,"?eská pošta (Czech Post, PostSignum)",,,PostSignum Root QCA 2,A0F8DB3F0BF417693B282EB74A6AD86DF9D448A3,,2025 Jan 19,2048,RSA,,,,,,,,,,,,,,,,,,Czech Republic
Internet Explorer,China Financial,,,China Financial CA,EABDA240440ABBD694930A01D09764C6C2D77966,,2026 Jun 9,2048,RSA,,,,,,,,,,,,,,,,,,China
Internet Explorer,China Financial,,,CFCA EV ROOT,E2B8294B5584AB6B58C290466CAC3FB8398F8483,,2029 Dec 30,4096,RSA,,,,,,,,,,,,,,,,,,China
Internet Explorer,China Internet Network Information Center (CNNIC),,,China Internet Network Information Center EV Certificates Root,4F99AA93FB2BD13726A1994ACE7FF005F2935D1E,,2030 Aug 31,2048,RSA,,,,,,,,,,,,,,,,,,China
Internet Explorer,China Internet Network Information Center (CNNIC),,,CNNIC Root,8BAF4C9B1DF02A92F7DA128EB91BACF498604B6F,,2027 Apr 16,2048,RSA,,,,,,,,,,,,,,,,,,China
Internet Explorer,Chunghwa Telecom Corporation,,,Chunghwa Telecom Co. Ltd.,67650DF17E8E7E5B8240A4F4564BCFE23D69C6F0,,2034 Dec 19,4096,RSA,,,,,,,,,,,,,,,,,,Taiwan
Internet Explorer,Cisco Systems,,,Cisco Systems,DE990CED99E0431F60EDC3937E7CD5BF0ED9E5FA,,2029 May 14,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,Colegio de Registradores Mercantile (Spanish Property & Commerce Registry),,,Spanish Property & Commerce Registry CA,FAAA27B8CAF5FDF5CDA98AC3378572E04CE8F2E0,,2012 Apr 27,2048,RSA,,,,,,,,,,,,,,,,,,Spain
Internet Explorer,Colegio de Registradores Mercantile (Spanish Property & Commerce Registry),,,Colegio de Registradores Mercantiles,211165CA379FBB5ED801E31C430A62AAC109BCB4,,2031 Jan 9,4096,RSA,,,,,,,,,,,,,,,,,,Spain
Internet Explorer,Comodo,,,COMODO,9F744E9F2B4DBAEC0F312C50B6563B8E2D93C311,,2038 Jan 18,P384,ECC,,,,,,,,,,,,,,,,,,USA
Internet Explorer,Comodo,,,USERTrust,D1CBCA5DB2D52A7F693B674DE5F05A1D0C957DF0,,2038 Jan 18,P384,ECC,,,,,,,,,,,,,,,,,,USA
Internet Explorer,Comodo,,,USERTrust,0483ED3399AC3608058722EDBC5E4600E3BEF9D7,,2019 Jul 9,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,Comodo,,,USERTrust,B172B1A56D95F91FE50287E14D37EA6A4463768A,,2019 Jul 9,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,Comodo,,,USERTrust,02FAF3E291435468607857694DF5E45B68851868,,2020 May 30,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,Comodo,,,COMODO,D1EB23A46D17D68FD92564C2F1F1601764D8E349,,2028 Dec 31,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,Comodo,,,USERTrust,E12DFB4B41D7D9C32B30514BAC1D81D8385E2D46,,2019 Jul 9,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,Comodo,,,COMODO,EE869387FFFD8349AB5AD14322588789A457B012,,2030 Dec 31,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,Comodo,,,USERTrust,58119F0E128287EA50FDD987456F4F78DCFAD6D4,,2019 Jun 24,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,Comodo,,,USERTrust,2B8F1B57330DBBA2D07A6C51F70EE90DDAB9AD8E,,2038 Jan 18,4096,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,Comodo,,,COMODO,AFE5D244A8D1194230FF479FE2F897BBCD7A8CB4,,2038 Jan 18,4096,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,ComSign,,,ComSign Secured CA,F9CD0E2CDA7624C18FBDF0F0ABB645B8F7FED57A,,2029 Mar 16,2048,RSA,,,,,,,,,,,,,,,,,,Israel
Internet Explorer,ComSign,,,ComSign CA,E1A45B141A21DA1A79F41A42A961D669CD0634C1,,2029 Mar 19,2048,RSA,,,,,,,,,,,,,,,,,,Israel
Internet Explorer,ComSign,,,ComSign Advanced Security CA,80BF3DE9A41D768D194B293C85632CDBC8EA8CF7,,2029 Mar 24,4096,RSA,,,,,,,,,,,,,,,,,,Israel
Internet Explorer,ComSign,,,ComSign Global Root CA,AE3B31BF8FD891079CF1DF34CBCE6E70D37FB5B0,,2036 Jul 16,4096,RSA,,,,,,,,,,,,,,,,,,Israel
Internet Explorer,DanID,,,DanID,8781C25A96BDC2FB4C65064FF9390B26048A0E01,,2037 Feb 11,2048,RSA,,,,,,,,,,,,,,,,,,Denmark
Internet Explorer,DanID,,,DanID,21FCBD8E7F6CAF051BD1B343ECA8E76147F20F8A,,2021 Apr 5,2048,RSA,,,,,,,,,,,,,,,,,,Denmark
Internet Explorer,DanID,,,Nets DanID,5CFB1F5DB732E4084C0DD4978574E0CBC093BEB3,,2037 Dec 3,4096,RSA,,,,,,,,,,,,,,,,,,Denmark
Internet Explorer,DATEV eG,,,CA DATEV STD 01,150332A58DC591FC42D4C873FF9F1F0F81D597C9,,2017 Jan 9,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,DATEV eG,,,CA DATEV BT 01,DA8B6567EF3F6E1EA26AB146E36CCB5728041846,,2017 Jan 9,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,DATEV eG,,,CA DATEV INT 01,52412BD67B5A6C695282386026F0B053DD400EFC,,2017 Jan 9,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,DATEV eG,,,CA DATEV INT 03,924AEA47F73CB690565E552CFCC6E8D63EEE4242,,2022 Aug 2,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,DATEV eG,,,CA DATEV STD 03,27EED22AFD58A2C64A855E3680AF898BF36CE503,,2022 Aug 2,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,DATEV eG,,,CA DATEV BT 03,3DB66DFEBEB6712889E7C098B32805896B6218CC,,2022 Aug 2,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,DATEV eG,,,CA DATEV STD 02,AB9D58C03F54B1DAE3F7C2D4C6C1EC3694559C37,,2019 Aug 2,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,DATEV eG,,,CA DATEV BT 02,39410BC2303748066069A72A664DE4C743481296,,2019 Aug 2,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,DATEV eG,,,CA DATEV INT 02,93F7F48B1261943F6A78210C52E626DFBFBBE260,,2019 Aug 2,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,DigiCert,,,DigiCert Assured ID Root G3,F517A24F9A48C6C9F8A200269FDC0F482CAB3089,,2038 Jan 15,P384,ECC,,,,,,,,,,,,,,,,,,USA
Internet Explorer,DigiCert,,,DigiCert Global Root G3,7E04DE896A3E666D00E687D33FFAD93BE83D349E,,2038 Jan 15,P384,ECC,,,,,,,,,,,,,,,,,,USA
Internet Explorer,DigiCert,,,DigiCert,0563B8630D62D75ABBC8AB1E4BDFB5A899B24D43,,2031 Nov 9,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,DigiCert,,,DigiCert Global Root G2,DF3C24F9BFD666761B268073FE06D1CC8D4F82A4,,2038 Jan 15,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,DigiCert,,,DigiCert,5FB7EE0633E259DBAD0C4C9AE6D38F1A61C7DC25,,2031 Nov 9,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,DigiCert,,,DigiCert Assured ID Root G2,A14B48D943EE0A0E40904F3CE0A4C09193515D3F,,2038 Jan 15,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,DigiCert,,,DigiCert,A8985D3A65E5E5C4B2D7D66D40C6DD2FB19C5436,,2031 Nov 9,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,DigiCert,,,DigiCert Trusted Root G4,DDFB16CD4931C973A2037D3FC83A4D7D775D05E4,,2038 Jan 15,4096,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,Digidentity BV,,,Digidentity BV,F138A330A4EA986BEB520BB11035876EFB9D7F1C,,2031 Nov 10,4096,RSA,,,,,,,,,,,,,,,,,,Netherlands
Internet Explorer,D-Trust GmbH,,,D-TRUST Root Class 3 CA 2 EV 2009,96C91B0B95B4109842FAD0D82279FE60FAB91683,,2029 Nov 5,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,D-Trust GmbH,,,D-TRUST GmbH,4A058FDFD761DB21B0C2EE48579BE27F42A4DA1C,,2022 May 15,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,D-Trust GmbH,,,D-TRUST GmbH,FD1ED1E2021B0B9F73E8EB75CE23436BBCC746EB,,2022 May 15,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,D-Trust GmbH,,,D-TRUST Root CA 3 2013,6C7CCCE7D4AE515F9908CD3FF6E8C378DF6FEF97,,2028 Sep 20,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,D-Trust GmbH,,,D-TRUST Root Class 3 CA 2 2009,58E8ABB0361533FB80F79B1B6D29D3FF8D5F00F0,,2029 Nov 5,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,D-Trust GmbH,,,D-TRUST GmbH,E3D73606996CDFEF61FA04C335E98EA96104264A,,2012 Jun 8,2048,RSA,,,,,,,,,,,,,,,,,,Germany
Internet Explorer,E-Certchile,,,E-Certchile,C18211328A92B3B23809B9B5E2740A07FB12EB5E,,2028 Sep 5,4096,RSA,,,,,,,,,,,,,,,,,,Chile
Internet Explorer,Echoworx,,,Echoworx Root CA2,CB658264EA8CDA186E1752FB52C397367EA387BE,,2030 Oct 7,2048,RSA,,,,,,,,,,,,,,,,,,Canada
Internet Explorer,EDICOM,,,EDICOM,E0B4322EB2F6A568B654538448184A5036874384,,2028 Apr 13,4096,RSA,,,,,,,,,,,,,,,,,,Spain
Internet Explorer,e-Guven Elektronik Bilgi Guvenligi A.S.,,,E-GUVEN Kok Elektronik Sertifika Hizmet Saglayicisi S2,E098ECF355C19953274D84772A1CEC96DC3356CA,,2023 Mar 10,2048,RSA,,,,,,,,,,,,,,,,,,Turkey
Internet Explorer,e-Guven Elektronik Bilgi Guvenligi A.S.,,,E-GUVEN Kok Elektronik Sertifika Hizmet Saglayicisi S3,6DC5E562A9FD64D4BB2F631CCD041E9AA6FF60F1,,2023 Mar 10,2048,RSA,,,,,,,,,,,,,,,,,,Turkey
Internet Explorer,e-Guven Elektronik Bilgi Guvenligi A.S.,,,E-GÜVEN Elektronik Sertifika Hizmet Sa?lay?c?s?,DDE1D2A901802E1D875E84B3807E4BB1FD994134,,2017 Jan 4,2048,RSA,,,,,,,,,,,,,,,,,,Turkey
Internet Explorer,Entrust,,,Entrust Root Certification Authority - EC1,20D80640DF9B25F512253A11EAF7598AEB14B547,,2037 Dec 18,P384,ECC,,,,,,,,,,,,,,,,,,Canada
Internet Explorer,Entrust,,,Entrust,99A69BE61AFE886B4D2B82007CB854FC317E1539,,2019 May 25,1024,RSA,,,,,,,,,,,,,,,,,,Canada
Internet Explorer,Entrust,,,Entrust (2048),503006091D97D4F5AE39F7CBE7927D7D652D3431,,2029 Jul 24,2048,RSA,,,,,,,,,,,,,,,,,,Canada
Internet Explorer,Entrust,,,Entrust,B31EB1B740E36C8402DADC37D44DF5D4674952F9,,2026 Nov 27,2048,RSA,,,,,,,,,,,,,,,,,,Canada
Internet Explorer,Entrust,,,Entrust.net,8CF427FD790C3AD166068DE81E57EFBB932272D4,,2030 Dec 7,2048,RSA,,,,,,,,,,,,,,,,,,Canada
Internet Explorer,e-tugra,,,E-Tugra Certification Authority,51C6E70849066EF392D45CA00D6DA3628FC35239,,2023 Mar 3,4096,RSA,,,,,,,,,,,,,,,,,,Turkey
Internet Explorer,e-tugra,,,EBG Elektronik Sertifika Hizmet Saglayicisi,8C96BAEBDD2B070748EE303266A0F3986E7CAE58,,2016 Aug 13,4096,RSA,,,,,,,,,,,,,,,,,,Turkey
Internet Explorer,GlobalSign,,,GlobalSign ECC Root CA - R5,1F24C630CDA418EF2069FFAD4FDD5F463A1B69AA,,2038 Jan 18,P384,ECC,,,,,,,,,,,,,,,,,,USA
Internet Explorer,GlobalSign,,,GlobalSign ECC Root CA - R4,6969562E4080F424A1E7199F14BAF3EE58AB6ABB,,2038 Jan 18,P256,ECC,,,,,,,,,,,,,,,,,,USA
Internet Explorer,GlobalSign,,,GlobalSign,75E0ABB6138512271C04F85FDDDE38E4B7242EFE,,2021 Dec 15,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,GlobalSign,,,GlobalSign,D69B561148F01C77C54578C10926DF5B856976AD,,2029 Mar 18,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,GlobalSign,,,GlobalSign,B1BC968BD4F49D622AA89A81F2150152A41D829C,,2028 Jan 28,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,GoDaddy,,,Starfield Technologies,317A2AD07F2B335EF5A1C34E4B57E8B7D8F1FCA6,,2019 Jun 25,1024,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,GoDaddy,,,Starfield Class 2 Certification Authority,AD7E1C28B064EF8F6003402014C3D0E3370EB58A,,2034 Jun 29,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,GoDaddy,,,Go Daddy Class 2 Certification Authority,2796BAE63F1801E277261BA0D77770028F20EEE4,,2034 Jun 29,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,GoDaddy,,,Starfield Root Certificate Authority – G2,B51C067CEE2B0C3DF855AB2D92F4FE39D4E70F0E,,2037 Dec 31,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,GoDaddy,,,Go Daddy Root Certificate Authority – G2,47BEABC922EAE80E78783462A79F45C254FDE68B,,2037 Dec 31,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,GoDaddy,,,Starfield Services Root Certificate Authority – G2,925A8F8D2C6D04E0665F596AFF22D863E8256F3F,,2037 Dec 31,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,GoDaddy,,,Starfield Technologies Inc.,5D003860F002ED829DEAA41868F788186D62127F,,2029 Dec 31,2048,RSA,,,,,,,,,,,,,,,,,,USA
Internet Explorer,"Government of Australia, Australian Defence Organisation (ADO)",,,Australian Defence Organisation (ADO) Certificate Authority 02,84429D9FE2E73A0DC8AA0AE0A902F2749933FE02,,2019 Jan 26,2048,RSA,,,,,,,,,,,,,,,,,,Australia
Internet Explorer,"Government of Austria, Austria Telekom-Control Commission",,,Austria Telekom- Control Kommission,E70715F6F728365B5190E271DEE4C65EBEEACAF3,,2005 Sep 24,2048,RSA,,,,,,,,,,,,,,,,,,Austria
Internet Explorer,"Government of Brazil, Autoridade Certificadora Raiz Brasileira",,,Autoridade Certificadora Raiz Brasileira,8EFDCABC93E61E925D4D1DED181A4320A467A139,,2011 Nov 30,2048,RSA,,,,,,,,,,,,,,,,,,Brazil
Internet Explorer,"Government of Brazil, Instituto Nacional de Tecnologia da Informa‡?o (ITI)",,,Autoridade Certificadora da Raiz Brasileira v1 - ICP- Brasil,705D2B4565C7047A540694A79AF7ABB842BDC161,,2021 Jul 29,2048,RSA,,,,,,,,,,,,,,,,,,Brazil
Internet Explorer,"Government of Brazil, Instituto Nacional de Tecnologia da Informa‡?o (ITI)",,,Autoridade Certificadora Raiz Brasileira v2,A9822E6C6933C63C148C2DCAA44A5CF1AAD2C42E,,2023 Jun 21,4096,RSA,,,,,,,,,,,,,,,,,,Brazil
Internet Explorer,"Government of Finland, Population Register Centre",,,VRK Gov. Root CA,FAA7D9FB31B746F200A85E65797613D816E063B5,,2023 Dec 18,2048,RSA,,,,,,,,,,,,,,,,,,Finland
Internet Explorer,Government of France,,,Secrétariat Général de la Défense Nationale,60D68974B5C2659E8A0FC1887C88D246691B182C,,2020 Oct 17,2048,RSA,,,,,,,,,,,,,,,,,,France
Internet Explorer,Government of France,,,IGC/A AC racine Etat francais,1AC92F09EA89E28B126DFAC51E3AF7EA9095A3EE,,2028 Apr 15,4096,RSA,,,,,,,,,,,,,,,,,,France
Internet Explorer,"Government of Hong Kong (SAR), Hongkong Post",,,Hongkong Post Root CA,E0925E18C7765E22DABD9427529DA6AF4E066428,,2010 Jan 16,2048,RSA,,,,,,,,,,,,,,,,,,Hong Kong (SAR)
Internet Explorer,"Government of Hong Kong (SAR), Hongkong Post",,,Hongkong Post Root CA 1,D6DAA8208D09D2154D24B52FCB346EB258B28A58,,2023 May 14,2048,RSA,,,,,,,,,,,,,,,,,,Hong Kong (SAR)
Internet Explorer,Government of Hungary NISZ Zrt,,,F?tanúsítványkiadó - Kormányzati Hitelesítés Szolgáltató,FFB7E08F66E1D0C2582F0245C4970292A46E8803,,2033 Sep 13,4096,RSA,,,,,,,,,,,,,,,,,,Hungary
Internet Explorer,"Government of India, Ministry of Communications & Information Technology, Controller of Certifying Authorities (CCA)",,,CCA India 2011,BED525D1AC63A7FC6A660BA7A895818D5E8DD564,,2016 Mar 10,2048,RSA,,,,,,,,,,,,,,,,,,India
Internet Explorer,"Government of India, Ministry of Communications & Information Technology, Controller of Certifying Authorities (CCA)",,,CCA India 2007,97226AAE4A7A64A59BD16787F27F841C0A001FD0,,2015 Jul 4,2048,RSA,,,,,,,,,,,,,,,,,,India
Internet Explorer,"Government of Japan, Ministry of Internal Affairs and Communications",,,Application CA G3 Root,6F3884568E99C8C6AC0E5DDE2DB202DD002E3663,,2034 Jun 3,2048,RSA,,,,,,,,,,,,,,,,,,Japan
Internet Explorer,"Government of Korea, Ministry of Public Administration And Security (MOPAS)",,,GPKIRootCA1,7612ED9E49B365B4DAD3120C01E603748DAE8CF0,,2031 Aug 2,2048,RSA,,,,,,,,,,,,,,,,,,South Korea
Internet Explorer,"Government of Korea, Ministry of Public Administration And Security (MOPAS)",,,GPKI ApplicationCA2 Root,F00FC37D6A1C9261FB6BC1C218498C5AA4DC51FB,,2033 Mar 12,2048,RSA,,,,,,,,,,,,,,,,,,South Korea
Internet Explorer,"Government of Latvia, Latvian Post",,,VAS Latvijas Pasts SSI(RCA),086418E906CEE89C2353B6E27FBD9E7439F76316,,2024 Sep 13,4096,RSA,,,,,,,,,,,,,,,,,,Latvia
Internet Explorer,"Government of Latvia, Latvian State Radio & Television Centre (LVRTC)",,,E-ME SSI (RCA),C9321DE6B5A82666CF6971A18A56F2D3A8675602,,2027 May 19,4096,RSA,,,,,,,,,,,,,,,,,,Latvia
Internet Explorer,"Government of Lithuania, Registru Centras",,,V? Registr? Centras,971D3486FC1E8E6315F7C6F2E12967C724342214,,2024 Jul 21,4096,RSA,,,,,,,,,,,,,,,,,,Lithuania
Internet Explorer,"Government of Macao, Macao Post",,,Macao Post eSignTrust,89C32E6B524E4D65388B9ECEDC637134ED4193A3,,2013 Jan 29,2048,RSA,,,,,,,,,,,,,,,,,,Macao SAR
Internet Explorer,"Government of Macao, Macao Post",,,Macao Post eSign Trust,06143151E02B45DDBADD5D8E56530DAAE328CF90,,2020 Jan 5,4096,RSA,,,,,,,,,,,,,,,,,,Macao SAR
Internet Explorer,"Government of Mexico, Autoridad Certificadora Raiz de la Secretaria de Economia",,,Secretaria de Economia Mexico,34D499426F9FC2BB27B075BAB682AAE5EFFCBA74,,2025 May 7,2048,RSA,,,,,,,,,,,,,,,,,,Mexico
Internet Explorer,"Government of Mexico, Autoridad Certificadora Raiz de la Secretaria de Economia",,,Autoridad Certificadora Raiz de la Secretaria de Economia,7E206939CC5FA883635F64C750EBF5FDA9AEE653,,2025 May 8,2048,RSA,,,,,,,,,,,,,,,,,,Mexico
Internet Explorer,"Government of Portugal, Sistema de Certifica‡?o Electr¢nica do Estado (SCEE) / Electronic",,,ECRaizEstado,3913853E45C439A2DA718CDFB6F3E033E04FEE71,,2030 Jun 23,4096,RSA,,,,,,,,,,,,,,,,,,Portugal
Internet Explorer,Certification System of the State,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,
Internet Explorer,"Government of Saudi Arabia, NCDC",,,,,,2029 Nov 28,,RSA,,,,,,,,,,,,,,,,,,
Internet Explorer,"Government of Serbia, PTT saobra?aja „Srbija” (Serbian Post)",,,,,,2028 Oct 20,,RSA,,,,,,,,,,,,,,,,,,
Internet Explorer,"Government of Slovenia, Posta Slovenije (POSTArCA)",,,,,,2023 Feb 7,,RSA,,,,,,,,,,,,,,,,,,
Internet Explorer,"Government of Slovenia, Slovenian General Certification Authority (SIGEN-CA)",,,,,,2021 Jun 29,,RSA,,,,,,,,,,,,,,,,,,
Internet Explorer,"Government of Slovenia, Slovenian Governmental Certification Authority (SIGOV-CA)",,,,,,2021 Jan 10,,RSA,,,,,,,,,,,,,,,,,,
Internet Explorer,"Government of Spain (CAV), Izenpe S.A.",,,,,,2018 Jan 30,,RSA,,,,,,,,,,,,,,,,,,
Internet Explorer,"Government of Spain (CAV), Izenpe S.A.",,,,,,2037 Dec 13,,RSA,,,,,,,,,,,,,,,,,,
Internet Explorer,"Government of Spain, Autoritat de Certificaci¢ de la Comunitat Valenciana (ACCV)",,,,,,2021 Jul 1,,RSA,,,,,,,,,,,,,,,,,,
